id,name,city_id,created_at
1,ALADAĞ,26,2025-04-10 00:23:01.107079+00
2,CEYHAN,26,2025-04-10 00:23:01.107079+00
3,ÇUKUROVA,26,2025-04-10 00:23:01.107079+00
4,FEKE,26,2025-04-10 00:23:01.107079+00
5,İMAMOĞLU,26,2025-04-10 00:23:01.107079+00
6,KARAİSALI,26,2025-04-10 00:23:01.107079+00
7,KARATAŞ,26,2025-04-10 00:23:01.107079+00
8,KOZAN,26,2025-04-10 00:23:01.107079+00
9,POZANTI,26,2025-04-10 00:23:01.107079+00
10,SAİMBEYLİ,26,2025-04-10 00:23:01.107079+00
11,SARIÇAM,26,2025-04-10 00:23:01.107079+00
12,SEYHAN,26,2025-04-10 00:23:01.107079+00
13,TUFANBEYLİ,26,2025-04-10 00:23:01.107079+00
14,YUMURTALIK,26,2025-04-10 00:23:01.107079+00
15,YÜREĞİR,26,2025-04-10 00:23:01.107079+00
16,BESNİ,21,2025-04-10 00:23:01.107079+00
17,ÇELİKHAN,21,2025-04-10 00:23:01.107079+00
18,GERGER,21,2025-04-10 00:23:01.107079+00
19,GÖLBAŞI,21,2025-04-10 00:23:01.107079+00
20,KAHTA,21,2025-04-10 00:23:01.107079+00
21,MERKEZ,21,2025-04-10 00:23:01.107079+00
22,SAMSAT,21,2025-04-10 00:23:01.107079+00
23,SİNCİK,21,2025-04-10 00:23:01.107079+00
24,TUT,21,2025-04-10 00:23:01.107079+00
25,BAŞMAKÇI,57,2025-04-10 00:23:01.107079+00
26,BAYAT,57,2025-04-10 00:23:01.107079+00
27,BOLVADİN,57,2025-04-10 00:23:01.107079+00
28,ÇAY,57,2025-04-10 00:23:01.107079+00
29,ÇOBANLAR,57,2025-04-10 00:23:01.107079+00
30,DAZKIRI,57,2025-04-10 00:23:01.107079+00
31,DİNAR,57,2025-04-10 00:23:01.107079+00
32,EMİRDAĞ,57,2025-04-10 00:23:01.107079+00
33,EVCİLER,57,2025-04-10 00:23:01.107079+00
34,HOCALAR,57,2025-04-10 00:23:01.107079+00
35,İHSANİYE,57,2025-04-10 00:23:01.107079+00
36,İSCEHİSAR,57,2025-04-10 00:23:01.107079+00
37,KIZILÖREN,57,2025-04-10 00:23:01.107079+00
38,MERKEZ,57,2025-04-10 00:23:01.107079+00
39,SANDIKLI,57,2025-04-10 00:23:01.107079+00
40,SİNANPAŞA,57,2025-04-10 00:23:01.107079+00
41,SULTANDAĞI,57,2025-04-10 00:23:01.107079+00
42,ŞUHUT,57,2025-04-10 00:23:01.107079+00
43,DİYADİN,59,2025-04-10 00:23:01.107079+00
44,DOĞUBAYAZIT,59,2025-04-10 00:23:01.107079+00
45,ELEŞKİRT,59,2025-04-10 00:23:01.107079+00
46,HAMUR,59,2025-04-10 00:23:01.107079+00
47,MERKEZ,59,2025-04-10 00:23:01.107079+00
48,PATNOS,59,2025-04-10 00:23:01.107079+00
49,TAŞLIÇAY,59,2025-04-10 00:23:01.107079+00
50,TUTAK,59,2025-04-10 00:23:01.107079+00
51,GÖYNÜCEK,33,2025-04-10 00:23:01.107079+00
52,GÜMÜŞHACIKÖY,33,2025-04-10 00:23:01.107079+00
53,HAMAMÖZÜ,33,2025-04-10 00:23:01.107079+00
54,MERKEZ,33,2025-04-10 00:23:01.107079+00
55,MERZİFON,33,2025-04-10 00:23:01.107079+00
56,SULUOVA,33,2025-04-10 00:23:01.107079+00
57,TAŞOVA,33,2025-04-10 00:23:01.107079+00
58,AKYURT,22,2025-04-10 00:23:01.107079+00
59,ALTINDAĞ,22,2025-04-10 00:23:01.107079+00
60,AYAŞ,22,2025-04-10 00:23:01.107079+00
61,BALA,22,2025-04-10 00:23:01.107079+00
62,BEYPAZARI,22,2025-04-10 00:23:01.107079+00
63,ÇAMLIDERE,22,2025-04-10 00:23:01.107079+00
64,ÇANKAYA,22,2025-04-10 00:23:01.107079+00
65,ÇUBUK,22,2025-04-10 00:23:01.107079+00
66,ELMADAĞ,22,2025-04-10 00:23:01.107079+00
67,ETİMESGUT,22,2025-04-10 00:23:01.107079+00
68,EVREN,22,2025-04-10 00:23:01.107079+00
69,GÖLBAŞI,22,2025-04-10 00:23:01.107079+00
70,GÜDÜL,22,2025-04-10 00:23:01.107079+00
71,HAYMANA,22,2025-04-10 00:23:01.107079+00
72,KAHRAMANKAZAN,22,2025-04-10 00:23:01.107079+00
73,KALECİK,22,2025-04-10 00:23:01.107079+00
74,KEÇİÖREN,22,2025-04-10 00:23:01.107079+00
75,KIZILCAHAMAM,22,2025-04-10 00:23:01.107079+00
76,MAMAK,22,2025-04-10 00:23:01.107079+00
77,NALLIHAN,22,2025-04-10 00:23:01.107079+00
78,POLATLI,22,2025-04-10 00:23:01.107079+00
79,PURSAKLAR,22,2025-04-10 00:23:01.107079+00
80,SİNCAN,22,2025-04-10 00:23:01.107079+00
81,ŞEREFLİKOÇHİSAR,22,2025-04-10 00:23:01.107079+00
82,YENİMAHALLE,22,2025-04-10 00:23:01.107079+00
83,AKSEKİ,64,2025-04-10 00:23:01.107079+00
84,AKSU,64,2025-04-10 00:23:01.107079+00
85,ALANYA,64,2025-04-10 00:23:01.107079+00
86,DEMRE,64,2025-04-10 00:23:01.107079+00
87,DÖŞEMEALTI,64,2025-04-10 00:23:01.107079+00
88,ELMALI,64,2025-04-10 00:23:01.107079+00
89,FİNİKE,64,2025-04-10 00:23:01.107079+00
90,GAZİPAŞA,64,2025-04-10 00:23:01.107079+00
91,GÜNDOĞMUŞ,64,2025-04-10 00:23:01.107079+00
92,İBRADI,64,2025-04-10 00:23:01.107079+00
93,KAŞ,64,2025-04-10 00:23:01.107079+00
94,KEMER,64,2025-04-10 00:23:01.107079+00
95,KEPEZ,64,2025-04-10 00:23:01.107079+00
96,KONYAALTI,64,2025-04-10 00:23:01.107079+00
97,KORKUTELİ,64,2025-04-10 00:23:01.107079+00
98,KUMLUCA,64,2025-04-10 00:23:01.107079+00
99,MANAVGAT,64,2025-04-10 00:23:01.107079+00
100,MURATPAŞA,64,2025-04-10 00:23:01.107079+00
101,SERİK,64,2025-04-10 00:23:01.107079+00
102,ARDANUÇ,58,2025-04-10 00:23:01.107079+00
103,ARHAVİ,58,2025-04-10 00:23:01.107079+00
104,BORÇKA,58,2025-04-10 00:23:01.107079+00
105,HOPA,58,2025-04-10 00:23:01.107079+00
106,KEMALPAŞA,58,2025-04-10 00:23:01.107079+00
107,MERKEZ,58,2025-04-10 00:23:01.107079+00
108,MURGUL,58,2025-04-10 00:23:01.107079+00
109,ŞAVŞAT,58,2025-04-10 00:23:01.107079+00
110,YUSUFELİ,58,2025-04-10 00:23:01.107079+00
111,BOZDOĞAN,54,2025-04-10 00:23:01.107079+00
112,BUHARKENT,54,2025-04-10 00:23:01.107079+00
113,ÇİNE,54,2025-04-10 00:23:01.107079+00
114,DİDİM,54,2025-04-10 00:23:01.107079+00
115,EFELER,54,2025-04-10 00:23:01.107079+00
116,GERMENCİK,54,2025-04-10 00:23:01.107079+00
117,İNCİRLİOVA,54,2025-04-10 00:23:01.107079+00
118,KARACASU,54,2025-04-10 00:23:01.107079+00
119,KARPUZLU,54,2025-04-10 00:23:01.107079+00
120,KOÇARLI,54,2025-04-10 00:23:01.107079+00
121,KÖŞK,54,2025-04-10 00:23:01.107079+00
122,KUŞADASI,54,2025-04-10 00:23:01.107079+00
123,KUYUCAK,54,2025-04-10 00:23:01.107079+00
124,NAZİLLİ,54,2025-04-10 00:23:01.107079+00
125,SÖKE,54,2025-04-10 00:23:01.107079+00
126,SULTANHİSAR,54,2025-04-10 00:23:01.107079+00
127,YENİPAZAR,54,2025-04-10 00:23:01.107079+00
128,ALTIEYLÜL,44,2025-04-10 00:23:01.107079+00
129,AYVALIK,44,2025-04-10 00:23:01.107079+00
130,BALYA,44,2025-04-10 00:23:01.107079+00
131,BANDIRMA,44,2025-04-10 00:23:01.107079+00
132,BİGADİÇ,44,2025-04-10 00:23:01.107079+00
133,BURHANİYE,44,2025-04-10 00:23:01.107079+00
134,DURSUNBEY,44,2025-04-10 00:23:01.107079+00
135,EDREMİT,44,2025-04-10 00:23:01.107079+00
136,ERDEK,44,2025-04-10 00:23:01.107079+00
137,GÖMEÇ,44,2025-04-10 00:23:01.107079+00
138,GÖNEN,44,2025-04-10 00:23:01.107079+00
139,HAVRAN,44,2025-04-10 00:23:01.107079+00
140,İVRİNDİ,44,2025-04-10 00:23:01.107079+00
141,KARESİ,44,2025-04-10 00:23:01.107079+00
142,KEPSUT,44,2025-04-10 00:23:01.107079+00
143,MANYAS,44,2025-04-10 00:23:01.107079+00
144,MARMARA,44,2025-04-10 00:23:01.107079+00
145,SAVAŞTEPE,44,2025-04-10 00:23:01.107079+00
146,SINDIRGI,44,2025-04-10 00:23:01.107079+00
147,SUSURLUK,44,2025-04-10 00:23:01.107079+00
148,BOZÜYÜK,76,2025-04-10 00:23:01.107079+00
149,GÖLPAZARI,76,2025-04-10 00:23:01.107079+00
150,İNHİSAR,76,2025-04-10 00:23:01.107079+00
151,MERKEZ,76,2025-04-10 00:23:01.107079+00
152,OSMANELİ,76,2025-04-10 00:23:01.107079+00
153,PAZARYERİ,76,2025-04-10 00:23:01.107079+00
154,SÖĞÜT,76,2025-04-10 00:23:01.107079+00
155,YENİPAZAR,76,2025-04-10 00:23:01.107079+00
156,ADAKLI,80,2025-04-10 00:23:01.107079+00
157,GENÇ,80,2025-04-10 00:23:01.107079+00
158,KARLIOVA,80,2025-04-10 00:23:01.107079+00
159,KİĞI,80,2025-04-10 00:23:01.107079+00
160,MERKEZ,80,2025-04-10 00:23:01.107079+00
161,SOLHAN,80,2025-04-10 00:23:01.107079+00
162,YAYLADERE,80,2025-04-10 00:23:01.107079+00
163,YEDİSU,80,2025-04-10 00:23:01.107079+00
164,ADİLCEVAZ,56,2025-04-10 00:23:01.107079+00
165,AHLAT,56,2025-04-10 00:23:01.107079+00
166,GÜROYMAK,56,2025-04-10 00:23:01.107079+00
167,HİZAN,56,2025-04-10 00:23:01.107079+00
168,MERKEZ,56,2025-04-10 00:23:01.107079+00
169,MUTKİ,56,2025-04-10 00:23:01.107079+00
170,TATVAN,56,2025-04-10 00:23:01.107079+00
171,DÖRTDİVAN,74,2025-04-10 00:23:01.107079+00
172,GEREDE,74,2025-04-10 00:23:01.107079+00
173,GÖYNÜK,74,2025-04-10 00:23:01.107079+00
174,KIBRISCIK,74,2025-04-10 00:23:01.107079+00
175,MENGEN,74,2025-04-10 00:23:01.107079+00
176,MERKEZ,74,2025-04-10 00:23:01.107079+00
177,MUDURNU,74,2025-04-10 00:23:01.107079+00
178,SEBEN,74,2025-04-10 00:23:01.107079+00
179,YENİÇAĞA,74,2025-04-10 00:23:01.107079+00
180,AĞLASUN,1,2025-04-10 00:23:01.107079+00
181,ALTINYAYLA,1,2025-04-10 00:23:01.107079+00
182,BUCAK,1,2025-04-10 00:23:01.107079+00
183,ÇAVDIR,1,2025-04-10 00:23:01.107079+00
184,ÇELTİKÇİ,1,2025-04-10 00:23:01.107079+00
185,GÖLHİSAR,1,2025-04-10 00:23:01.107079+00
186,KARAMANLI,1,2025-04-10 00:23:01.107079+00
187,KEMER,1,2025-04-10 00:23:01.107079+00
188,MERKEZ,1,2025-04-10 00:23:01.107079+00
189,TEFENNİ,1,2025-04-10 00:23:01.107079+00
190,YEŞİLOVA,1,2025-04-10 00:23:01.107079+00
191,BÜYÜKORHAN,11,2025-04-10 00:23:01.107079+00
192,GEMLİK,11,2025-04-10 00:23:01.107079+00
193,GÜRSU,11,2025-04-10 00:23:01.107079+00
194,HARMANCIK,11,2025-04-10 00:23:01.107079+00
195,İNEGÖL,11,2025-04-10 00:23:01.107079+00
196,İZNİK,11,2025-04-10 00:23:01.107079+00
197,KARACABEY,11,2025-04-10 00:23:01.107079+00
198,KELES,11,2025-04-10 00:23:01.107079+00
199,KESTEL,11,2025-04-10 00:23:01.107079+00
200,MUDANYA,11,2025-04-10 00:23:01.107079+00
201,MUSTAFAKEMALPAŞA,11,2025-04-10 00:23:01.107079+00
202,NİLÜFER,11,2025-04-10 00:23:01.107079+00
203,ORHANELİ,11,2025-04-10 00:23:01.107079+00
204,ORHANGAZİ,11,2025-04-10 00:23:01.107079+00
205,OSMANGAZİ,11,2025-04-10 00:23:01.107079+00
206,YENİŞEHİR,11,2025-04-10 00:23:01.107079+00
207,YILDIRIM,11,2025-04-10 00:23:01.107079+00
208,AYVACIK,13,2025-04-10 00:23:01.107079+00
209,BAYRAMİÇ,13,2025-04-10 00:23:01.107079+00
210,BİGA,13,2025-04-10 00:23:01.107079+00
211,BOZCAADA,13,2025-04-10 00:23:01.107079+00
212,ÇAN,13,2025-04-10 00:23:01.107079+00
213,ECEABAT,13,2025-04-10 00:23:01.107079+00
214,EZİNE,13,2025-04-10 00:23:01.107079+00
215,GELİBOLU,13,2025-04-10 00:23:01.107079+00
216,GÖKÇEADA,13,2025-04-10 00:23:01.107079+00
217,LAPSEKİ,13,2025-04-10 00:23:01.107079+00
218,MERKEZ,13,2025-04-10 00:23:01.107079+00
219,YENİCE,13,2025-04-10 00:23:01.107079+00
220,ATKARACALAR,3,2025-04-10 00:23:01.107079+00
221,BAYRAMÖREN,3,2025-04-10 00:23:01.107079+00
222,ÇERKEŞ,3,2025-04-10 00:23:01.107079+00
223,ELDİVAN,3,2025-04-10 00:23:01.107079+00
224,ILGAZ,3,2025-04-10 00:23:01.107079+00
225,KIZILIRMAK,3,2025-04-10 00:23:01.107079+00
226,KORGUN,3,2025-04-10 00:23:01.107079+00
227,KURŞUNLU,3,2025-04-10 00:23:01.107079+00
228,MERKEZ,3,2025-04-10 00:23:01.107079+00
229,ORTA,3,2025-04-10 00:23:01.107079+00
230,ŞABANÖZÜ,3,2025-04-10 00:23:01.107079+00
231,YAPRAKLI,3,2025-04-10 00:23:01.107079+00
232,ALACA,72,2025-04-10 00:23:01.107079+00
233,BAYAT,72,2025-04-10 00:23:01.107079+00
234,BOĞAZKALE,72,2025-04-10 00:23:01.107079+00
235,DODURGA,72,2025-04-10 00:23:01.107079+00
236,İSKİLİP,72,2025-04-10 00:23:01.107079+00
237,KARGI,72,2025-04-10 00:23:01.107079+00
238,LAÇİN,72,2025-04-10 00:23:01.107079+00
239,MECİTÖZÜ,72,2025-04-10 00:23:01.107079+00
240,MERKEZ,72,2025-04-10 00:23:01.107079+00
241,OĞUZLAR,72,2025-04-10 00:23:01.107079+00
242,ORTAKÖY,72,2025-04-10 00:23:01.107079+00
243,OSMANCIK,72,2025-04-10 00:23:01.107079+00
244,SUNGURLU,72,2025-04-10 00:23:01.107079+00
245,UĞURLUDAĞ,72,2025-04-10 00:23:01.107079+00
246,ACIPAYAM,45,2025-04-10 00:23:01.107079+00
247,BABADAĞ,45,2025-04-10 00:23:01.107079+00
248,BAKLAN,45,2025-04-10 00:23:01.107079+00
249,BEKİLLİ,45,2025-04-10 00:23:01.107079+00
250,BEYAĞAÇ,45,2025-04-10 00:23:01.107079+00
251,BOZKURT,45,2025-04-10 00:23:01.107079+00
252,BULDAN,45,2025-04-10 00:23:01.107079+00
253,ÇAL,45,2025-04-10 00:23:01.107079+00
254,ÇAMELİ,45,2025-04-10 00:23:01.107079+00
255,ÇARDAK,45,2025-04-10 00:23:01.107079+00
256,ÇİVRİL,45,2025-04-10 00:23:01.107079+00
257,GÜNEY,45,2025-04-10 00:23:01.107079+00
258,HONAZ,45,2025-04-10 00:23:01.107079+00
259,KALE,45,2025-04-10 00:23:01.107079+00
260,MERKEZEFENDİ,45,2025-04-10 00:23:01.107079+00
261,PAMUKKALE,45,2025-04-10 00:23:01.107079+00
262,SARAYKÖY,45,2025-04-10 00:23:01.107079+00
263,SERİNHİSAR,45,2025-04-10 00:23:01.107079+00
264,TAVAS,45,2025-04-10 00:23:01.107079+00
265,BAĞLAR,30,2025-04-10 00:23:01.107079+00
266,BİSMİL,30,2025-04-10 00:23:01.107079+00
267,ÇERMİK,30,2025-04-10 00:23:01.107079+00
268,ÇINAR,30,2025-04-10 00:23:01.107079+00
269,ÇÜNGÜŞ,30,2025-04-10 00:23:01.107079+00
270,DİCLE,30,2025-04-10 00:23:01.107079+00
271,EĞİL,30,2025-04-10 00:23:01.107079+00
272,ERGANİ,30,2025-04-10 00:23:01.107079+00
273,HANİ,30,2025-04-10 00:23:01.107079+00
274,HAZRO,30,2025-04-10 00:23:01.107079+00
275,KAYAPINAR,30,2025-04-10 00:23:01.107079+00
276,KOCAKÖY,30,2025-04-10 00:23:01.107079+00
277,KULP,30,2025-04-10 00:23:01.107079+00
278,LİCE,30,2025-04-10 00:23:01.107079+00
279,SİLVAN,30,2025-04-10 00:23:01.107079+00
280,SUR,30,2025-04-10 00:23:01.107079+00
281,YENİŞEHİR,30,2025-04-10 00:23:01.107079+00
282,ENEZ,81,2025-04-10 00:23:01.107079+00
283,HAVSA,81,2025-04-10 00:23:01.107079+00
284,İPSALA,81,2025-04-10 00:23:01.107079+00
285,KEŞAN,81,2025-04-10 00:23:01.107079+00
286,LALAPAŞA,81,2025-04-10 00:23:01.107079+00
287,MERİÇ,81,2025-04-10 00:23:01.107079+00
288,MERKEZ,81,2025-04-10 00:23:01.107079+00
289,SÜLOĞLU,81,2025-04-10 00:23:01.107079+00
290,UZUNKÖPRÜ,81,2025-04-10 00:23:01.107079+00
291,AĞIN,37,2025-04-10 00:23:01.107079+00
292,ALACAKAYA,37,2025-04-10 00:23:01.107079+00
293,ARICAK,37,2025-04-10 00:23:01.107079+00
294,BASKİL,37,2025-04-10 00:23:01.107079+00
295,KARAKOÇAN,37,2025-04-10 00:23:01.107079+00
296,KEBAN,37,2025-04-10 00:23:01.107079+00
297,KOVANCILAR,37,2025-04-10 00:23:01.107079+00
298,MADEN,37,2025-04-10 00:23:01.107079+00
299,MERKEZ,37,2025-04-10 00:23:01.107079+00
300,PALU,37,2025-04-10 00:23:01.107079+00
301,SİVRİCE,37,2025-04-10 00:23:01.107079+00
302,ÇAYIRLI,34,2025-04-10 00:23:01.107079+00
303,İLİÇ,34,2025-04-10 00:23:01.107079+00
304,KEMAH,34,2025-04-10 00:23:01.107079+00
305,KEMALİYE,34,2025-04-10 00:23:01.107079+00
306,MERKEZ,34,2025-04-10 00:23:01.107079+00
307,OTLUKBELİ,34,2025-04-10 00:23:01.107079+00
308,REFAHİYE,34,2025-04-10 00:23:01.107079+00
309,TERCAN,34,2025-04-10 00:23:01.107079+00
310,ÜZÜMLÜ,34,2025-04-10 00:23:01.107079+00
311,AŞKALE,68,2025-04-10 00:23:01.107079+00
312,AZİZİYE,68,2025-04-10 00:23:01.107079+00
313,ÇAT,68,2025-04-10 00:23:01.107079+00
314,HINIS,68,2025-04-10 00:23:01.107079+00
315,HORASAN,68,2025-04-10 00:23:01.107079+00
316,İSPİR,68,2025-04-10 00:23:01.107079+00
317,KARAÇOBAN,68,2025-04-10 00:23:01.107079+00
318,KARAYAZI,68,2025-04-10 00:23:01.107079+00
319,KÖPRÜKÖY,68,2025-04-10 00:23:01.107079+00
320,NARMAN,68,2025-04-10 00:23:01.107079+00
321,OLTU,68,2025-04-10 00:23:01.107079+00
322,OLUR,68,2025-04-10 00:23:01.107079+00
323,PALANDÖKEN,68,2025-04-10 00:23:01.107079+00
324,PASİNLER,68,2025-04-10 00:23:01.107079+00
325,PAZARYOLU,68,2025-04-10 00:23:01.107079+00
326,ŞENKAYA,68,2025-04-10 00:23:01.107079+00
327,TEKMAN,68,2025-04-10 00:23:01.107079+00
328,TORTUM,68,2025-04-10 00:23:01.107079+00
329,UZUNDERE,68,2025-04-10 00:23:01.107079+00
330,YAKUTİYE,68,2025-04-10 00:23:01.107079+00
331,ALPU,2,2025-04-10 00:23:01.107079+00
332,BEYLİKOVA,2,2025-04-10 00:23:01.107079+00
333,ÇİFTELER,2,2025-04-10 00:23:01.107079+00
334,GÜNYÜZÜ,2,2025-04-10 00:23:01.107079+00
335,HAN,2,2025-04-10 00:23:01.107079+00
336,İNÖNÜ,2,2025-04-10 00:23:01.107079+00
337,MAHMUDİYE,2,2025-04-10 00:23:01.107079+00
338,MİHALGAZİ,2,2025-04-10 00:23:01.107079+00
339,MİHALIÇÇIK,2,2025-04-10 00:23:01.107079+00
340,ODUNPAZARI,2,2025-04-10 00:23:01.107079+00
341,SARICAKAYA,2,2025-04-10 00:23:01.107079+00
342,SEYİTGAZİ,2,2025-04-10 00:23:01.107079+00
343,SİVRİHİSAR,2,2025-04-10 00:23:01.107079+00
344,TEPEBAŞI,2,2025-04-10 00:23:01.107079+00
345,ARABAN,6,2025-04-10 00:23:01.107079+00
346,İSLAHİYE,6,2025-04-10 00:23:01.107079+00
347,KARKAMIŞ,6,2025-04-10 00:23:01.107079+00
348,NİZİP,6,2025-04-10 00:23:01.107079+00
349,NURDAĞI,6,2025-04-10 00:23:01.107079+00
350,OĞUZELİ,6,2025-04-10 00:23:01.107079+00
351,ŞAHİNBEY,6,2025-04-10 00:23:01.107079+00
352,ŞEHİTKAMİL,6,2025-04-10 00:23:01.107079+00
353,YAVUZELİ,6,2025-04-10 00:23:01.107079+00
354,ALUCRA,52,2025-04-10 00:23:01.107079+00
355,BULANCAK,52,2025-04-10 00:23:01.107079+00
356,ÇAMOLUK,52,2025-04-10 00:23:01.107079+00
357,ÇANAKÇI,52,2025-04-10 00:23:01.107079+00
358,DERELİ,52,2025-04-10 00:23:01.107079+00
359,DOĞANKENT,52,2025-04-10 00:23:01.107079+00
360,ESPİYE,52,2025-04-10 00:23:01.107079+00
361,EYNESİL,52,2025-04-10 00:23:01.107079+00
362,GÖRELE,52,2025-04-10 00:23:01.107079+00
363,GÜCE,52,2025-04-10 00:23:01.107079+00
364,KEŞAP,52,2025-04-10 00:23:01.107079+00
365,MERKEZ,52,2025-04-10 00:23:01.107079+00
366,PİRAZİZ,52,2025-04-10 00:23:01.107079+00
367,ŞEBİNKARAHİSAR,52,2025-04-10 00:23:01.107079+00
368,TİREBOLU,52,2025-04-10 00:23:01.107079+00
369,YAĞLIDERE,52,2025-04-10 00:23:01.107079+00
370,KELKİT,9,2025-04-10 00:23:01.107079+00
371,KÖSE,9,2025-04-10 00:23:01.107079+00
372,KÜRTÜN,9,2025-04-10 00:23:01.107079+00
373,MERKEZ,9,2025-04-10 00:23:01.107079+00
374,ŞİRAN,9,2025-04-10 00:23:01.107079+00
375,TORUL,9,2025-04-10 00:23:01.107079+00
376,ÇUKURCA,39,2025-04-10 00:23:01.107079+00
377,DERECİK,39,2025-04-10 00:23:01.107079+00
378,MERKEZ,39,2025-04-10 00:23:01.107079+00
379,ŞEMDİNLİ,39,2025-04-10 00:23:01.107079+00
380,YÜKSEKOVA,39,2025-04-10 00:23:01.107079+00
381,ALTINÖZÜ,7,2025-04-10 00:23:01.107079+00
382,ANTAKYA,7,2025-04-10 00:23:01.107079+00
383,ARSUZ,7,2025-04-10 00:23:01.107079+00
384,BELEN,7,2025-04-10 00:23:01.107079+00
385,DEFNE,7,2025-04-10 00:23:01.107079+00
386,DÖRTYOL,7,2025-04-10 00:23:01.107079+00
387,ERZİN,7,2025-04-10 00:23:01.107079+00
388,HASSA,7,2025-04-10 00:23:01.107079+00
389,İSKENDERUN,7,2025-04-10 00:23:01.107079+00
390,KIRIKHAN,7,2025-04-10 00:23:01.107079+00
391,KUMLU,7,2025-04-10 00:23:01.107079+00
392,PAYAS,7,2025-04-10 00:23:01.107079+00
393,REYHANLI,7,2025-04-10 00:23:01.107079+00
394,SAMANDAĞ,7,2025-04-10 00:23:01.107079+00
395,YAYLADAĞI,7,2025-04-10 00:23:01.107079+00
396,AKSU,35,2025-04-10 00:23:01.107079+00
397,ATABEY,35,2025-04-10 00:23:01.107079+00
398,EĞİRDİR,35,2025-04-10 00:23:01.107079+00
399,GELENDOST,35,2025-04-10 00:23:01.107079+00
400,GÖNEN,35,2025-04-10 00:23:01.107079+00
401,KEÇİBORLU,35,2025-04-10 00:23:01.107079+00
402,MERKEZ,35,2025-04-10 00:23:01.107079+00
403,SENİRKENT,35,2025-04-10 00:23:01.107079+00
404,SÜTÇÜLER,35,2025-04-10 00:23:01.107079+00
405,ŞARKİKARAAĞAÇ,35,2025-04-10 00:23:01.107079+00
406,ULUBORLU,35,2025-04-10 00:23:01.107079+00
407,YALVAÇ,35,2025-04-10 00:23:01.107079+00
408,YENİŞARBADEMLİ,35,2025-04-10 00:23:01.107079+00
409,AKDENİZ,17,2025-04-10 00:23:01.107079+00
410,ANAMUR,17,2025-04-10 00:23:01.107079+00
411,AYDINCIK,17,2025-04-10 00:23:01.107079+00
412,BOZYAZI,17,2025-04-10 00:23:01.107079+00
413,ÇAMLIYAYLA,17,2025-04-10 00:23:01.107079+00
414,ERDEMLİ,17,2025-04-10 00:23:01.107079+00
415,GÜLNAR,17,2025-04-10 00:23:01.107079+00
416,MEZİTLİ,17,2025-04-10 00:23:01.107079+00
417,MUT,17,2025-04-10 00:23:01.107079+00
418,SİLİFKE,17,2025-04-10 00:23:01.107079+00
419,TARSUS,17,2025-04-10 00:23:01.107079+00
420,TOROSLAR,17,2025-04-10 00:23:01.107079+00
421,YENİŞEHİR,17,2025-04-10 00:23:01.107079+00
422,ADALAR,77,2025-04-10 00:23:01.107079+00
423,ARNAVUTKÖY,77,2025-04-10 00:23:01.107079+00
424,ATAŞEHİR,77,2025-04-10 00:23:01.107079+00
425,AVCILAR,77,2025-04-10 00:23:01.107079+00
426,BAĞCILAR,77,2025-04-10 00:23:01.107079+00
427,BAHÇELİEVLER,77,2025-04-10 00:23:01.107079+00
428,BAKIRKÖY,77,2025-04-10 00:23:01.107079+00
429,BAŞAKŞEHİR,77,2025-04-10 00:23:01.107079+00
430,BAYRAMPAŞA,77,2025-04-10 00:23:01.107079+00
431,BEŞİKTAŞ,77,2025-04-10 00:23:01.107079+00
432,BEYKOZ,77,2025-04-10 00:23:01.107079+00
433,BEYLİKDÜZÜ,77,2025-04-10 00:23:01.107079+00
434,BEYOĞLU,77,2025-04-10 00:23:01.107079+00
435,BÜYÜKÇEKMECE,77,2025-04-10 00:23:01.107079+00
436,ÇATALCA,77,2025-04-10 00:23:01.107079+00
437,ÇEKMEKÖY,77,2025-04-10 00:23:01.107079+00
438,ESENLER,77,2025-04-10 00:23:01.107079+00
439,ESENYURT,77,2025-04-10 00:23:01.107079+00
440,EYÜPSULTAN,77,2025-04-10 00:23:01.107079+00
441,FATİH,77,2025-04-10 00:23:01.107079+00
442,GAZİOSMANPAŞA,77,2025-04-10 00:23:01.107079+00
443,GÜNGÖREN,77,2025-04-10 00:23:01.107079+00
444,KADIKÖY,77,2025-04-10 00:23:01.107079+00
445,KAĞITHANE,77,2025-04-10 00:23:01.107079+00
446,KARTAL,77,2025-04-10 00:23:01.107079+00
447,KÜÇÜKÇEKMECE,77,2025-04-10 00:23:01.107079+00
448,MALTEPE,77,2025-04-10 00:23:01.107079+00
449,PENDİK,77,2025-04-10 00:23:01.107079+00
450,SANCAKTEPE,77,2025-04-10 00:23:01.107079+00
451,SARIYER,77,2025-04-10 00:23:01.107079+00
452,SİLİVRİ,77,2025-04-10 00:23:01.107079+00
453,SULTANBEYLİ,77,2025-04-10 00:23:01.107079+00
454,SULTANGAZİ,77,2025-04-10 00:23:01.107079+00
455,ŞİLE,77,2025-04-10 00:23:01.107079+00
456,ŞİŞLİ,77,2025-04-10 00:23:01.107079+00
457,TUZLA,77,2025-04-10 00:23:01.107079+00
458,ÜMRANİYE,77,2025-04-10 00:23:01.107079+00
459,ÜSKÜDAR,77,2025-04-10 00:23:01.107079+00
460,ZEYTİNBURNU,77,2025-04-10 00:23:01.107079+00
461,ALİAĞA,84,2025-04-10 00:23:01.107079+00
462,BALÇOVA,84,2025-04-10 00:23:01.107079+00
463,BAYINDIR,84,2025-04-10 00:23:01.107079+00
